timestamp,device_id,energy_consumed,device_type,location,data_size,latency,error_rate,protocol_type,air_quality,temperature,humidity,traffic_flow,transaction_id,transaction_status,block_hash,node_id,validation_status,model_version,training_time,model_accuracy,communication_cost,system_status
2020-01-03 03:15:00,device_5,4.2,smart appliance,Zone 2,2667,24,0.034,FTP,119,17.8,55,96,txn_616,failed,block_5978,node_3,successful,4,288,0.91,0.16,3
2020-01-03 03:20:00,device_2,2.55,heater,Zone 5,573,22,0.049,CoAP,73,24.4,48,5,txn_617,pending,block_3333,node_3,failed,2,105,0.77,0.04,2
2020-01-03 03:25:00,device_5,1.37,fan,Zone 3,4519,5,0.098,MQTT,57,23.1,52,49,txn_618,failed,block_5757,node_1,failed,3,129,0.78,0.15,3
2020-01-03 03:30:00,device_4,4.34,light bulb,Zone 2,781,6,0.072,MQTT,139,20.4,32,99,txn_619,pending,block_9145,node_3,failed,4,262,0.8,0.17,2
2020-01-03 03:35:00,device_4,1.23,light bulb,Zone 2,1636,47,0.014,MQTT,95,22.0,30,80,txn_620,pending,block_3574,node_1,successful,5,181,0.71,0.05,1
2020-01-03 03:40:00,device_5,1.54,air conditioner,Zone 5,2276,28,0.079,FTP,118,19.3,56,46,txn_621,pending,block_6929,node_1,successful,1,36,0.82,0.19,3
2020-01-03 03:45:00,device_4,1.75,smart appliance,Zone 1,1700,34,0.015,HTTP,101,30.6,35,74,txn_622,pending,block_5762,node_3,failed,5,97,0.92,0.17,3
2020-01-03 03:50:00,device_3,2.45,fan,Zone 1,4672,7,0.071,MQTT,77,22.1,64,38,txn_623,failed,block_9657,node_1,failed,4,220,0.76,0.16,2
2020-01-03 03:55:00,device_2,2.96,heater,Zone 4,4944,23,0.095,FTP,148,16.3,66,55,txn_624,pending,block_4353,node_1,successful,3,203,0.91,0.03,1
2020-01-03 04:00:00,device_5,3.43,heater,Zone 4,1447,49,0.087,CoAP,112,18.6,52,0,txn_625,failed,block_3596,node_1,failed,3,120,0.92,0.11,2
2020-01-03 04:05:00,device_3,3.9,light bulb,Zone 3,739,21,0.038,FTP,117,17.4,78,82,txn_626,confirmed,block_3530,node_3,successful,4,280,0.84,0.16,3
2020-01-03 04:10:00,device_2,0.82,air conditioner,Zone 3,4252,14,0.012,HTTP,83,34.0,66,25,txn_627,pending,block_4219,node_2,successful,5,245,0.76,0.16,2
2020-01-03 04:15:00,device_4,0.41,light bulb,Zone 2,1498,42,0.078,MQTT,114,18.3,46,44,txn_628,failed,block_6392,node_1,failed,1,194,0.93,0.14,3
2020-01-03 04:20:00,device_4,0.33,heater,Zone 5,213,40,0.074,MQTT,121,33.8,75,30,txn_629,failed,block_6267,node_3,failed,3,177,0.88,0.08,2
2020-01-03 04:25:00,device_3,3.17,smart appliance,Zone 1,1489,13,0.032,CoAP,150,30.3,30,69,txn_630,pending,block_3665,node_2,successful,1,172,0.95,0.02,2
2020-01-03 04:30:00,device_3,2.09,light bulb,Zone 5,4057,27,0.026,MQTT,116,24.8,64,65,txn_631,pending,block_1077,node_3,failed,5,206,0.76,0.14,3
2020-01-03 04:35:00,device_3,0.3,light bulb,Zone 4,911,28,0.056,FTP,138,23.2,67,18,txn_632,failed,block_5262,node_1,successful,5,84,0.83,0.19,1
2020-01-03 04:40:00,device_2,3.05,smart appliance,Zone 1,1238,37,0.094,FTP,124,16.8,48,87,txn_633,failed,block_7058,node_3,failed,2,39,0.77,0.08,2
2020-01-03 04:45:00,device_1,0.7,light bulb,Zone 4,1867,44,0.003,CoAP,117,22.7,57,49,txn_634,failed,block_7010,node_3,successful,3,258,0.77,0.16,2
2020-01-03 04:50:00,device_1,3.52,air conditioner,Zone 2,688,8,0.071,HTTP,72,21.7,61,81,txn_635,confirmed,block_9443,node_3,failed,3,213,0.9,0.04,2
2020-01-03 04:55:00,device_4,3.53,light bulb,Zone 2,1129,15,0.053,FTP,104,19.8,62,63,txn_636,failed,block_1100,node_2,failed,4,170,0.76,0.04,1
2020-01-03 05:00:00,device_4,1.33,air conditioner,Zone 1,3618,32,0.02,HTTP,84,17.7,48,8,txn_637,pending,block_9510,node_1,successful,3,95,0.87,0.1,2
2020-01-03 05:05:00,device_1,1.1,light bulb,Zone 3,3553,48,0.081,CoAP,58,19.0,40,39,txn_638,pending,block_4990,node_3,failed,4,62,0.88,0.13,3
2020-01-03 05:10:00,device_3,3.23,fan,Zone 3,4908,6,0.001,HTTP,58,29.8,33,91,txn_639,failed,block_4492,node_2,failed,1,137,0.84,0.1,3
2020-01-03 05:15:00,device_4,1.0,smart appliance,Zone 5,4949,50,0.055,CoAP,73,20.5,42,49,txn_640,confirmed,block_6797,node_2,successful,3,71,0.82,0.17,2
2020-01-03 05:20:00,device_3,2.67,heater,Zone 5,2494,36,0.095,MQTT,88,25.6,69,23,txn_641,failed,block_1717,node_2,failed,5,272,0.83,0.1,3
2020-01-03 05:25:00,device_3,2.05,light bulb,Zone 1,1063,20,0.078,CoAP,143,24.3,78,27,txn_642,pending,block_8308,node_1,successful,2,226,0.79,0.13,1
2020-01-03 05:30:00,device_2,2.72,air conditioner,Zone 4,1642,46,0.071,HTTP,101,31.9,79,84,txn_643,pending,block_3881,node_3,failed,4,269,0.76,0.06,1
2020-01-03 05:35:00,device_2,1.48,heater,Zone 5,4661,16,0.021,FTP,90,23.3,39,27,txn_644,failed,block_3337,node_3,failed,5,222,0.81,0.15,2
2020-01-03 05:40:00,device_2,1.41,smart appliance,Zone 4,1334,39,0.007,HTTP,104,18.7,66,91,txn_645,failed,block_7413,node_1,failed,3,216,0.93,0.11,1
2020-01-03 05:45:00,device_2,3.6,smart appliance,Zone 2,3116,48,0.018,MQTT,51,30.9,61,98,txn_646,pending,block_8568,node_1,successful,3,34,0.79,0.15,3
2020-01-03 05:50:00,device_5,0.93,heater,Zone 4,4544,30,0.025,CoAP,140,26.9,31,16,txn_647,pending,block_3384,node_2,failed,4,87,0.72,0.11,3
2020-01-03 05:55:00,device_1,2.39,fan,Zone 4,928,44,0.036,CoAP,60,21.5,74,94,txn_648,failed,block_7236,node_3,successful,4,40,0.89,0.14,2
2020-01-03 06:00:00,device_4,4.08,smart appliance,Zone 3,4057,34,0.021,HTTP,56,23.5,44,19,txn_649,pending,block_7616,node_1,successful,4,248,0.86,0.03,2
2020-01-03 06:05:00,device_5,0.23,light bulb,Zone 1,223,39,0.033,CoAP,131,21.2,68,22,txn_650,pending,block_6811,node_3,failed,5,220,0.92,0.09,2
2020-01-03 06:10:00,device_2,1.67,fan,Zone 1,1325,32,0.086,HTTP,149,22.9,70,61,txn_651,failed,block_2015,node_3,successful,4,262,0.71,0.14,1
2020-01-03 06:15:00,device_3,2.48,fan,Zone 5,4834,40,0.008,CoAP,84,25.8,58,93,txn_652,confirmed,block_9954,node_2,successful,4,192,0.91,0.05,1
2020-01-03 06:20:00,device_1,0.36,air conditioner,Zone 3,4461,23,0.017,FTP,134,32.4,76,37,txn_653,failed,block_5010,node_1,successful,5,241,0.72,0.1,2
2020-01-03 06:25:00,device_5,2.89,air conditioner,Zone 4,1763,41,0.0,CoAP,84,18.6,74,83,txn_654,failed,block_8990,node_3,successful,3,279,0.79,0.06,2
2020-01-03 06:30:00,device_4,3.13,fan,Zone 1,1565,30,0.018,FTP,85,16.1,69,2,txn_655,confirmed,block_1773,node_1,successful,1,207,0.73,0.12,3
2020-01-03 06:35:00,device_2,4.17,smart appliance,Zone 2,3067,21,0.07,HTTP,95,28.8,60,69,txn_656,confirmed,block_7372,node_3,successful,4,122,0.91,0.13,1
2020-01-03 06:40:00,device_4,4.57,air conditioner,Zone 4,4895,46,0.032,HTTP,89,16.2,44,59,txn_657,pending,block_5079,node_3,successful,2,103,0.74,0.01,1
2020-01-03 06:45:00,device_2,2.48,heater,Zone 3,4550,18,0.03,FTP,104,22.0,45,36,txn_658,failed,block_7121,node_1,failed,1,224,0.81,0.13,2
2020-01-03 06:50:00,device_5,3.81,light bulb,Zone 1,4233,38,0.011,CoAP,59,27.8,66,13,txn_659,pending,block_5597,node_3,failed,4,173,0.81,0.17,2
2020-01-03 06:55:00,device_4,1.02,light bulb,Zone 5,4622,28,0.034,MQTT,150,32.5,43,48,txn_660,failed,block_8976,node_3,failed,2,114,0.88,0.12,3
2020-01-03 07:00:00,device_3,1.23,air conditioner,Zone 5,2130,43,0.097,CoAP,113,17.3,76,61,txn_661,failed,block_6660,node_2,failed,4,185,0.88,0.02,1
2020-01-03 07:05:00,device_1,3.82,fan,Zone 2,3024,18,0.073,CoAP,111,15.4,36,70,txn_662,pending,block_8936,node_2,failed,3,78,0.93,0.02,2
2020-01-03 07:10:00,device_4,1.65,heater,Zone 5,1196,22,0.066,HTTP,93,27.6,42,24,txn_663,confirmed,block_5592,node_1,successful,2,207,0.72,0.13,2
2020-01-03 07:15:00,device_3,2.37,fan,Zone 2,455,11,0.04,HTTP,116,17.5,45,95,txn_664,failed,block_7003,node_2,successful,3,131,0.93,0.03,3
2020-01-03 07:20:00,device_3,4.31,heater,Zone 2,2881,21,0.056,FTP,68,31.4,31,46,txn_665,confirmed,block_9684,node_3,failed,4,125,0.73,0.09,2
2020-01-03 07:25:00,device_1,3.07,heater,Zone 2,3633,17,0.054,CoAP,128,17.8,47,57,txn_666,failed,block_4919,node_2,successful,4,201,0.94,0.13,3
2020-01-03 07:30:00,device_2,1.33,fan,Zone 1,4598,16,0.026,MQTT,125,18.6,80,41,txn_667,pending,block_9728,node_1,failed,1,188,0.81,0.08,3
2020-01-03 07:35:00,device_3,0.21,fan,Zone 3,4209,44,0.093,CoAP,55,19.3,30,1,txn_668,failed,block_3219,node_1,successful,2,125,0.84,0.03,3
2020-01-03 07:40:00,device_1,4.4,fan,Zone 5,4669,49,0.02,CoAP,100,30.4,57,79,txn_669,confirmed,block_8727,node_3,successful,1,71,0.76,0.1,1
2020-01-03 07:45:00,device_2,2.32,light bulb,Zone 3,4208,10,0.078,FTP,138,21.0,60,100,txn_670,failed,block_9993,node_3,failed,3,154,0.76,0.07,3
2020-01-03 07:50:00,device_2,3.07,fan,Zone 2,1545,6,0.02,MQTT,139,21.4,70,16,txn_671,failed,block_2382,node_1,successful,5,167,0.94,0.14,1
2020-01-03 07:55:00,device_2,0.64,air conditioner,Zone 4,2751,44,0.049,CoAP,90,15.7,35,36,txn_672,failed,block_7443,node_2,successful,3,77,0.78,0.11,1
2020-01-03 08:00:00,device_5,1.18,air conditioner,Zone 1,809,28,0.079,FTP,55,15.4,53,9,txn_673,failed,block_5477,node_1,failed,1,244,0.93,0.08,2
2020-01-03 08:05:00,device_2,0.62,smart appliance,Zone 3,2943,8,0.088,FTP,127,16.4,45,97,txn_674,failed,block_2465,node_2,failed,5,288,0.71,0.11,1
2020-01-03 08:10:00,device_4,1.91,air conditioner,Zone 1,4810,7,0.028,HTTP,133,20.2,61,5,txn_675,pending,block_3906,node_2,failed,5,168,0.78,0.11,2
2020-01-03 08:15:00,device_1,1.92,heater,Zone 3,4491,20,0.028,FTP,56,29.1,69,13,txn_676,confirmed,block_9123,node_1,successful,4,131,0.86,0.2,1
2020-01-03 08:20:00,device_5,3.07,heater,Zone 1,3727,40,0.077,FTP,61,27.9,46,98,txn_677,confirmed,block_7394,node_1,failed,3,70,0.74,0.17,1
2020-01-03 08:25:00,device_1,2.72,smart appliance,Zone 4,4005,36,0.04,HTTP,150,18.5,64,57,txn_678,confirmed,block_6867,node_3,failed,4,37,0.82,0.06,1
2020-01-03 08:30:00,device_4,1.11,heater,Zone 5,1859,26,0.049,MQTT,90,15.4,73,58,txn_679,confirmed,block_6591,node_3,failed,2,57,0.77,0.15,2
2020-01-03 08:35:00,device_2,1.98,heater,Zone 2,2354,27,0.015,MQTT,75,24.7,35,34,txn_680,failed,block_6737,node_1,successful,3,231,0.76,0.19,3
2020-01-03 08:40:00,device_5,0.42,air conditioner,Zone 1,4753,26,0.006,HTTP,113,18.2,54,55,txn_681,confirmed,block_5862,node_3,successful,4,224,0.94,0.03,1
2020-01-03 08:45:00,device_4,4.9,light bulb,Zone 5,1433,30,0.093,HTTP,127,31.9,40,99,txn_682,pending,block_4903,node_3,successful,5,95,0.71,0.16,3
2020-01-03 08:50:00,device_3,2.52,light bulb,Zone 2,130,11,0.056,CoAP,92,25.3,57,6,txn_683,failed,block_8258,node_3,failed,3,107,0.78,0.15,1
2020-01-03 08:55:00,device_1,3.84,smart appliance,Zone 1,2642,35,0.06,CoAP,126,26.2,63,99,txn_684,pending,block_8800,node_1,failed,3,198,0.79,0.17,3
2020-01-03 09:00:00,device_4,1.81,heater,Zone 4,2042,41,0.089,HTTP,60,28.7,52,58,txn_685,confirmed,block_3444,node_2,failed,3,292,0.8,0.17,3
2020-01-03 09:05:00,device_2,0.69,smart appliance,Zone 4,2373,25,0.037,MQTT,61,19.3,70,4,txn_686,pending,block_5432,node_3,successful,1,142,0.93,0.15,2
2020-01-03 09:10:00,device_1,0.13,air conditioner,Zone 1,2670,47,0.094,CoAP,122,32.9,66,40,txn_687,pending,block_7097,node_1,failed,5,155,0.81,0.03,3
2020-01-03 09:15:00,device_2,1.88,fan,Zone 5,3946,15,0.088,FTP,55,23.2,48,37,txn_688,pending,block_6498,node_1,successful,1,269,0.84,0.09,1
2020-01-03 09:20:00,device_1,1.54,fan,Zone 1,3193,44,0.071,MQTT,112,26.0,45,10,txn_689,pending,block_4433,node_2,failed,4,61,0.85,0.14,2
2020-01-03 09:25:00,device_4,3.36,air conditioner,Zone 5,419,24,0.078,MQTT,100,32.8,47,93,txn_690,failed,block_3400,node_1,successful,5,117,0.93,0.05,2
2020-01-03 09:30:00,device_5,2.6,light bulb,Zone 5,3835,18,0.008,MQTT,126,20.9,57,31,txn_691,pending,block_7165,node_1,failed,4,218,0.94,0.04,1
2020-01-03 09:35:00,device_2,0.89,air conditioner,Zone 2,598,44,0.084,MQTT,82,20.4,65,81,txn_692,confirmed,block_8592,node_1,failed,1,184,0.8,0.13,2
2020-01-03 09:40:00,device_5,1.2,heater,Zone 2,708,12,0.038,FTP,148,22.0,73,2,txn_693,pending,block_8155,node_2,failed,1,95,0.87,0.05,2
2020-01-03 09:45:00,device_1,3.89,light bulb,Zone 2,3378,15,0.041,FTP,50,32.9,60,41,txn_694,failed,block_7102,node_2,successful,2,207,0.85,0.16,1
2020-01-03 09:50:00,device_3,1.84,fan,Zone 4,3021,27,0.065,MQTT,115,16.7,30,95,txn_695,confirmed,block_8714,node_2,successful,4,56,0.93,0.04,1
2020-01-03 09:55:00,device_1,0.98,fan,Zone 2,4742,43,0.057,FTP,110,34.7,48,55,txn_696,failed,block_7568,node_3,successful,3,231,0.95,0.2,1
2020-01-03 10:00:00,device_1,2.23,light bulb,Zone 2,3086,21,0.097,FTP,82,22.9,57,1,txn_697,failed,block_1850,node_1,failed,3,231,0.89,0.14,3
2020-01-03 10:05:00,device_2,2.53,smart appliance,Zone 4,1681,10,0.005,MQTT,104,34.3,51,32,txn_698,confirmed,block_3378,node_2,successful,3,69,0.83,0.13,1
2020-01-03 10:10:00,device_5,2.16,light bulb,Zone 2,4873,9,0.085,MQTT,139,22.0,74,23,txn_699,confirmed,block_5651,node_1,successful,3,67,0.73,0.08,3
2020-01-03 10:15:00,device_3,0.33,smart appliance,Zone 5,3782,9,0.069,HTTP,85,33.7,38,65,txn_700,failed,block_6698,node_2,failed,2,112,0.88,0.14,1
2020-01-03 10:20:00,device_4,3.02,smart appliance,Zone 4,234,27,0.045,CoAP,93,30.7,63,60,txn_701,failed,block_3965,node_2,failed,3,86,0.78,0.05,3
2020-01-03 10:25:00,device_5,3.16,fan,Zone 1,654,36,0.042,FTP,106,29.6,71,14,txn_702,confirmed,block_2801,node_3,successful,5,101,0.81,0.16,2
2020-01-03 10:30:00,device_5,3.2,light bulb,Zone 5,2174,44,0.041,CoAP,90,29.0,65,25,txn_703,confirmed,block_2677,node_1,failed,4,280,0.84,0.2,2
2020-01-03 10:35:00,device_5,2.78,air conditioner,Zone 1,1203,30,0.026,MQTT,84,20.6,68,73,txn_704,pending,block_9255,node_3,successful,3,184,0.75,0.14,2
2020-01-03 10:40:00,device_2,1.18,air conditioner,Zone 5,3228,47,0.069,FTP,148,19.1,70,48,txn_705,pending,block_6770,node_2,successful,4,297,0.7,0.1,1
2020-01-03 10:45:00,device_4,2.01,heater,Zone 5,1431,28,0.089,MQTT,87,22.9,36,39,txn_706,pending,block_3491,node_3,failed,3,136,0.7,0.07,3
2020-01-03 10:50:00,device_5,1.95,heater,Zone 2,3301,23,0.026,CoAP,74,16.8,44,86,txn_707,pending,block_3326,node_1,failed,2,247,0.81,0.14,1
2020-01-03 10:55:00,device_4,4.83,fan,Zone 4,4257,24,0.088,HTTP,50,17.8,80,25,txn_708,failed,block_3983,node_3,failed,4,192,0.73,0.1,3
2020-01-03 11:00:00,device_2,4.34,light bulb,Zone 1,4006,29,0.082,HTTP,52,16.0,72,18,txn_709,failed,block_5558,node_3,failed,5,241,0.9,0.02,1
2020-01-03 11:05:00,device_1,1.53,heater,Zone 1,211,15,0.033,FTP,103,17.0,60,86,txn_710,failed,block_2487,node_3,successful,4,130,0.72,0.05,1
2020-01-03 11:10:00,device_2,1.97,heater,Zone 5,3320,9,0.061,CoAP,137,17.0,43,58,txn_711,pending,block_5707,node_1,failed,2,49,0.87,0.05,2
2020-01-03 11:15:00,device_3,4.15,air conditioner,Zone 1,1309,28,0.054,HTTP,114,34.0,72,99,txn_712,pending,block_2405,node_1,failed,4,181,0.8,0.08,2
2020-01-03 11:20:00,device_5,1.41,heater,Zone 4,1206,7,0.042,CoAP,96,22.8,67,31,txn_713,failed,block_1352,node_3,failed,3,228,0.73,0.13,1
2020-01-03 11:25:00,device_4,4.8,fan,Zone 3,3493,49,0.03,CoAP,57,26.9,67,89,txn_714,confirmed,block_5261,node_1,failed,2,153,0.93,0.2,3
2020-01-03 11:30:00,device_5,2.38,smart appliance,Zone 4,1115,28,0.079,FTP,65,23.5,48,75,txn_715,confirmed,block_1900,node_2,failed,3,43,0.93,0.09,1
2020-01-03 11:35:00,device_2,4.33,light bulb,Zone 4,1149,7,0.059,MQTT,146,17.8,67,41,txn_716,failed,block_5545,node_3,successful,1,207,0.81,0.17,3
2020-01-03 11:40:00,device_1,0.52,heater,Zone 2,3900,45,0.027,MQTT,73,17.2,73,16,txn_717,confirmed,block_5249,node_3,failed,1,44,0.85,0.12,2
2020-01-03 11:45:00,device_5,2.66,fan,Zone 5,4296,9,0.033,CoAP,51,34.8,45,27,txn_718,pending,block_3014,node_1,failed,2,191,0.9,0.2,2
2020-01-03 11:50:00,device_5,3.98,light bulb,Zone 4,3407,16,0.059,HTTP,122,18.1,77,42,txn_719,pending,block_4931,node_1,successful,5,205,0.78,0.01,3
2020-01-03 11:55:00,device_2,4.51,heater,Zone 5,1918,44,0.092,HTTP,118,27.2,72,14,txn_720,confirmed,block_6966,node_1,failed,2,83,0.94,0.05,2
2020-01-03 12:00:00,device_4,3.33,light bulb,Zone 4,647,30,0.066,HTTP,68,23.1,49,82,txn_721,confirmed,block_8632,node_1,successful,5,295,0.94,0.06,1
2020-01-03 12:05:00,device_4,2.92,heater,Zone 3,2151,28,0.065,HTTP,141,22.1,30,63,txn_722,confirmed,block_9950,node_1,failed,3,48,0.8,0.17,2
2020-01-03 12:10:00,device_1,1.87,smart appliance,Zone 4,3641,25,0.05,MQTT,75,16.7,41,25,txn_723,failed,block_5124,node_3,successful,2,232,0.7,0.18,1
2020-01-03 12:15:00,device_3,4.89,light bulb,Zone 3,1370,28,0.096,MQTT,52,22.3,67,46,txn_724,confirmed,block_4615,node_3,failed,4,115,0.71,0.16,2
2020-01-03 12:20:00,device_4,2.67,light bulb,Zone 5,1518,36,0.094,CoAP,108,30.7,67,51,txn_725,pending,block_2475,node_3,successful,4,161,0.74,0.11,3
2020-01-03 12:25:00,device_3,3.39,fan,Zone 4,467,32,0.016,CoAP,93,23.4,46,37,txn_726,failed,block_2586,node_3,successful,2,77,0.86,0.04,1
2020-01-03 12:30:00,device_5,0.13,smart appliance,Zone 1,1335,20,0.055,MQTT,110,27.4,65,8,txn_727,pending,block_8547,node_2,successful,5,176,0.7,0.18,2
2020-01-03 12:35:00,device_5,4.37,air conditioner,Zone 4,3242,16,0.014,HTTP,85,29.0,38,96,txn_728,confirmed,block_3518,node_3,failed,2,74,0.85,0.16,2
2020-01-03 12:40:00,device_5,2.23,heater,Zone 3,4883,17,0.002,CoAP,55,16.0,64,40,txn_729,confirmed,block_7517,node_2,successful,3,48,0.88,0.02,2
2020-01-03 12:45:00,device_4,2.5,light bulb,Zone 1,805,22,0.023,MQTT,65,15.9,43,72,txn_730,failed,block_2032,node_2,successful,3,87,0.79,0.18,3
2020-01-03 12:50:00,device_4,0.95,fan,Zone 4,362,35,0.007,CoAP,129,15.4,34,67,txn_731,failed,block_9606,node_2,failed,3,149,0.94,0.01,3
2020-01-03 12:55:00,device_3,4.6,heater,Zone 3,3745,46,0.025,CoAP,83,23.5,42,49,txn_732,failed,block_4745,node_1,successful,3,192,0.79,0.02,3
2020-01-03 13:00:00,device_5,1.85,heater,Zone 4,2922,49,0.055,FTP,69,25.9,55,100,txn_733,failed,block_4415,node_2,failed,3,224,0.81,0.15,1
2020-01-03 13:05:00,device_1,0.94,fan,Zone 1,3267,44,0.086,HTTP,143,24.0,41,92,txn_734,confirmed,block_4274,node_3,successful,4,167,0.74,0.15,2
2020-01-03 13:10:00,device_4,1.0,fan,Zone 2,3031,46,0.099,CoAP,68,19.3,66,67,txn_735,confirmed,block_7481,node_1,successful,3,163,0.76,0.12,3
2020-01-03 13:15:00,device_3,4.17,air conditioner,Zone 5,1078,8,0.021,CoAP,84,22.3,70,5,txn_736,failed,block_4738,node_1,failed,1,45,0.89,0.16,2
2020-01-03 13:20:00,device_3,2.79,air conditioner,Zone 4,2722,20,0.046,HTTP,105,17.4,30,20,txn_737,confirmed,block_4353,node_3,successful,2,172,0.91,0.13,1
2020-01-03 13:25:00,device_4,0.21,fan,Zone 1,3516,31,0.02,MQTT,79,16.9,77,39,txn_738,failed,block_2318,node_3,failed,3,172,0.72,0.01,3
2020-01-03 13:30:00,device_1,0.72,smart appliance,Zone 2,1710,21,0.041,MQTT,145,27.6,62,36,txn_739,failed,block_7770,node_2,successful,5,40,0.79,0.1,1
2020-01-03 13:35:00,device_3,3.58,light bulb,Zone 1,4762,9,0.05,CoAP,115,34.3,40,42,txn_740,confirmed,block_9430,node_2,failed,3,140,0.73,0.11,1
2020-01-03 13:40:00,device_3,3.69,heater,Zone 1,405,46,0.032,FTP,84,19.4,53,47,txn_741,failed,block_5387,node_3,successful,1,120,0.9,0.17,2
2020-01-03 13:45:00,device_1,1.86,light bulb,Zone 1,2020,35,0.065,HTTP,142,22.0,63,70,txn_742,failed,block_2423,node_2,successful,3,125,0.83,0.14,3
2020-01-03 13:50:00,device_3,0.6,smart appliance,Zone 4,4530,44,0.075,HTTP,56,31.4,69,82,txn_743,failed,block_9607,node_2,successful,5,272,0.91,0.04,2
2020-01-03 13:55:00,device_2,0.94,air conditioner,Zone 5,2685,47,0.095,HTTP,85,20.9,37,47,txn_744,pending,block_7392,node_1,successful,2,255,0.85,0.17,1
2020-01-03 14:00:00,device_3,2.85,smart appliance,Zone 4,1355,33,0.066,FTP,145,20.9,55,72,txn_745,pending,block_8542,node_3,failed,2,66,0.81,0.11,3
2020-01-03 14:05:00,device_1,3.79,heater,Zone 5,819,43,0.03,CoAP,94,18.4,38,26,txn_746,confirmed,block_8274,node_1,failed,4,115,0.79,0.03,1
2020-01-03 14:10:00,device_4,1.52,fan,Zone 2,4648,40,0.015,CoAP,91,28.7,74,60,txn_747,failed,block_2639,node_3,failed,1,165,0.81,0.12,3
2020-01-03 14:15:00,device_4,4.22,air conditioner,Zone 3,3772,12,0.074,HTTP,87,20.9,38,54,txn_748,pending,block_8255,node_3,successful,1,123,0.95,0.15,1
2020-01-03 14:20:00,device_2,4.57,heater,Zone 2,4232,27,0.097,FTP,69,24.1,76,95,txn_749,pending,block_4490,node_1,failed,2,119,0.83,0.14,2
2020-01-03 14:25:00,device_1,1.62,heater,Zone 4,2734,45,0.067,HTTP,71,20.4,62,31,txn_750,failed,block_3424,node_3,successful,1,120,0.85,0.17,3
2020-01-03 14:30:00,device_1,0.19,light bulb,Zone 4,1065,44,0.063,HTTP,73,30.2,73,54,txn_751,pending,block_5178,node_1,failed,1,125,0.75,0.1,3
2020-01-03 14:35:00,device_1,4.46,heater,Zone 3,3806,23,0.049,MQTT,57,21.8,58,2,txn_752,failed,block_1462,node_3,failed,1,95,0.89,0.02,1
2020-01-03 14:40:00,device_1,3.17,air conditioner,Zone 3,2982,28,0.056,HTTP,83,17.4,74,67,txn_753,confirmed,block_5804,node_3,failed,5,162,0.77,0.11,1
2020-01-03 14:45:00,device_5,0.21,heater,Zone 1,2221,7,0.062,CoAP,149,28.0,54,35,txn_754,confirmed,block_4855,node_1,failed,4,49,0.87,0.04,1
2020-01-03 14:50:00,device_3,4.56,smart appliance,Zone 5,3023,10,0.02,FTP,69,16.1,63,64,txn_755,confirmed,block_1917,node_2,failed,2,200,0.93,0.12,1
2020-01-03 14:55:00,device_1,1.46,air conditioner,Zone 4,2623,15,0.004,CoAP,60,17.8,45,39,txn_756,failed,block_3010,node_1,successful,1,154,0.7,0.16,2
2020-01-03 15:00:00,device_2,3.04,heater,Zone 4,2096,33,0.025,FTP,89,28.3,57,85,txn_757,confirmed,block_7606,node_3,failed,2,64,0.71,0.05,1
2020-01-03 15:05:00,device_2,2.04,heater,Zone 5,2593,47,0.019,FTP,51,28.9,64,84,txn_758,failed,block_1556,node_1,failed,4,202,0.94,0.03,2
2020-01-03 15:10:00,device_5,0.16,air conditioner,Zone 1,3190,24,0.07,MQTT,120,16.4,44,42,txn_759,confirmed,block_4698,node_1,failed,5,156,0.84,0.12,1
2020-01-03 15:15:00,device_1,0.85,smart appliance,Zone 3,889,7,0.093,HTTP,81,28.9,49,42,txn_760,pending,block_4851,node_3,failed,3,229,0.94,0.08,2
2020-01-03 15:20:00,device_3,1.96,smart appliance,Zone 1,1929,6,0.07,CoAP,103,23.9,64,30,txn_761,confirmed,block_3641,node_3,failed,1,87,0.72,0.01,1
2020-01-03 15:25:00,device_4,3.99,light bulb,Zone 1,1992,16,0.063,HTTP,76,16.1,61,6,txn_762,failed,block_7236,node_3,successful,3,91,0.75,0.03,3
2020-01-03 15:30:00,device_3,3.23,heater,Zone 5,2804,37,0.052,HTTP,75,19.8,80,7,txn_763,confirmed,block_3085,node_3,successful,5,51,0.72,0.16,1
2020-01-03 15:35:00,device_4,1.61,fan,Zone 2,3984,23,0.094,CoAP,97,34.0,79,47,txn_764,pending,block_2016,node_3,successful,3,278,0.8,0.09,3
2020-01-03 15:40:00,device_3,4.38,fan,Zone 4,2658,27,0.032,CoAP,133,23.2,72,37,txn_765,failed,block_1684,node_1,failed,2,112,0.71,0.02,2
2020-01-03 15:45:00,device_1,0.14,heater,Zone 5,1063,49,0.032,HTTP,79,25.0,37,34,txn_766,pending,block_8971,node_1,failed,4,179,0.87,0.1,3
2020-01-03 15:50:00,device_2,3.39,light bulb,Zone 3,3946,26,0.037,MQTT,137,22.1,31,37,txn_767,pending,block_3098,node_2,failed,2,228,0.91,0.1,3
2020-01-03 15:55:00,device_4,1.1,smart appliance,Zone 5,3028,33,0.069,MQTT,61,30.8,49,65,txn_768,failed,block_3085,node_3,successful,2,227,0.72,0.09,1
2020-01-03 16:00:00,device_3,4.23,air conditioner,Zone 5,210,48,0.017,HTTP,124,30.7,40,47,txn_769,confirmed,block_4232,node_3,failed,2,182,0.91,0.13,2
